pluto_spin_ini,charon_spin_ini,orbital semimajor axis_ini,eccentricity_ini,pluto_spin_fin,charon_spin_fin,orbital semimajor axis_fin,eccentricity_fin
10.2,2,16,0.4,1,1,17.00980652,8.26E-28
10.1,2,16,0.4,1,1,16.96789649,2.19E-29
10,2,16,0.4,1,1,16.92603167,-4.16E-30
10.5,2,15.9,0.4,1,1,17.07959026,-2.41E-29
10.4,2,15.9,0.4,1,1,17.03723728,-5.07E-27
10.3,2,15.9,0.4,1,1,16.9948902,7.35E-30
10.2,2,15.9,0.4,1,1,16.95260743,1.36E-28
10.1,2,15.9,0.4,1,1,16.91036061,-4.46E-31
10.6,2,15.8,0.4,1,1,17.06662444,1.16E-27
10.5,2,15.8,0.4,1,1,17.0238419,1.14E-27
10.4,2,15.8,0.4,1,1,16.98114433,-5.76E-31
10.3,2,15.8,0.4,1,1,16.93845499,1.15E-28
10.8,2,15.7,0.4,1,1,17.09802046,3.63E-30
10.7,2,15.7,0.4,1,1,17.05480608,-1.36E-28
10.6,2,15.7,0.4,1,1,17.01166389,-7.75E-31
10.5,2,15.7,0.4,1,1,16.96852211,1.50E-29
10.4,2,15.7,0.4,1,1,16.925483,-8.51E-30
10.9,2,15.6,0.4,1,1,17.08784479,1.24E-27
10.8,2,15.6,0.4,1,1,17.0442307,2.61E-29
10.7,2,15.6,0.4,1,1,17.00066002,-2.05E-28
10.6,2,15.6,0.4,1,1,16.95714802,1.26E-27
10.5,2,15.6,0.4,1,1,16.91367194,-2.48E-30
11,2,15.5,0.4,1,1,17.07893293,1.31E-27
10.9,2,15.5,0.4,1,1,17.03490632,1.00E-27
10.8,2,15.5,0.4,1,1,16.99092806,1.12E-27
10.7,2,15.5,0.4,1,1,16.94699729,1.80E-27
10.6,2,15.5,0.4,1,1,16.90311852,9.56E-28
11.1,2,15.4,0.4,1,1,17.07131387,7.66E-26
11,2,15.4,0.4,1,1,17.02689068,-1.51E-33
10.9,2,15.4,0.4,1,1,16.98246833,1.13E-27
10.8,2,15.4,0.4,1,1,16.93811768,-2.71E-28
11.2,2,15.3,0.4,1,1,17.06502356,-4.07E-28
11.1,2,15.3,0.4,1,1,17.02014765,-1.72E-27
11,2,15.3,0.4,1,1,16.9753266,-1.17E-21
10.9,2,15.3,0.4,1,1,16.93054915,7.90E-28
11.3,2,15.2,0.4,1,1,17.06010838,9.70E-28
11.2,2,15.2,0.4,1,1,17.01478574,-4.08E-27
11.1,2,15.2,0.4,1,1,16.96952315,-3.07E-33
11,2,15.2,0.4,1,1,16.92432284,7.09E-28
11.4,2,15.1,0.4,1,1,17.05660247,1.25E-27
11.3,2,15.1,0.4,1,1,17.01083698,3.56E-29
11.2,2,15.1,0.4,1,1,16.96511107,1.34E-21
